"","Country.Province","Lat","Long","pos_mean","pos_std","pos_sum"
"224","Senegal/",14.4974,-14.4524,15563.7839506173,15563.7839506173,7563999
"225","Serbia/",44.0165,21.0059,185077.833333333,185077.833333333,89947827
"226","Seychelles/",-4.6796,55.492,1076.15843621399,1076.15843621399,523013
"227","Sierra Leone/",8.460555,-11.779889,2006.85390946502,2006.85390946502,975331
"228","Singapore/",1.2833,103.8333,43171.5164609053,43171.5164609053,20981357
"229","Slovakia/",48.669,19.699,108389.047325103,108389.047325103,52677077
"230","Slovenia/",46.1512,14.9955,68970.378600823,68970.378600823,33519604
"231","Solomon Islands/",-9.6457,160.1562,7.52674897119342,7.52674897119342,3658
"232","Somalia/",5.152149,46.199616,4310.0658436214,4310.0658436214,2094692
"233","South Africa/",-30.5595,22.9375,684747.230452675,684747.230452675,332787154
"234","South Sudan/",6.877,31.307,3422.27572016461,3422.27572016461,1663226
"235","Spain/",40.463667,-3.74922,1275232.7345679,1275232.7345679,619763109
"236","Sri Lanka/",7.873054,80.771797,29440.4320987654,29440.4320987654,14308050
"237","Sudan/",12.8628,30.2176,15128.6893004115,15128.6893004115,7352543
"238","Suriname/",3.9193,-56.0278,4196.51851851852,4196.51851851852,2039508
"239","Sweden/",60.128161,18.643501,275010.479423868,275010.479423868,133655093
"240","Switzerland/",46.8182,8.2275,227122.102880658,227122.102880658,110381342
"241","Syria/",34.802075,38.996815,6791.46502057613,6791.46502057613,3300652
"242","Taiwan*/",23.7,121,603.681069958848,603.681069958848,293389
"243","Tajikistan/",38.861,71.2761,7987.1975308642,7987.1975308642,3881778
"244","Tanzania/",-6.369028,34.888822,413.598765432099,413.598765432099,201009
"245","Thailand/",15.870032,100.992541,12419.6604938272,12419.6604938272,6035955
"246","Timor-Leste/",-8.874217,125.727539,277.711934156379,277.711934156379,134968
"247","Togo/",8.6195,0.8248,3259.68518518519,3259.68518518519,1584207
